return_id,order_item_id,customer_id,return_date,return_status,return_reason,refund_amount,refund_reference
58962,470064,10983,28-04-2024,Approved,Better price found,5054.75,REF589621072
58963,988191,70068,05-07-2026,Refunded,Size/fit issue,4299.48,REF589632364
58964,919384,38353,19-07-2023,Approved,Item damaged in transit,3001.55,REF589645442
58965,291394,69467,20-12-2024,Refunded,Defective item,2359.48,REF589652294
58966,346333,67672,30-03-2024,Requested,Size/fit issue,3915.75,REF589668335
58967,850692,147951,06-02-2025,Approved,Size/fit issue,814.57,REF589675446
58968,903932,166472,18-12-2024,Refunded,Wrong item received,1915.42,REF589689710
58969,827068,165641,04-02-2023,Rejected,Size/fit issue,721.92,REF589698837
58970,120820,5221,04-09-2025,Refunded,No longer needed,431.58,REF589703841
58971,451926,62097,23-05-2024,Approved,No longer needed,1153.96,REF589711962
58972,950993,154185,28-12-2023,Requested,,3343.04,REF589727877
58973,116616,29451,31-05-2025,Refunded,No longer needed,1916.03,REF589739931
58974,39522,31521,30-10-2024,Approved,Size/fit issue,5708.52,REF589747279
58975,613116,51769,01-12-2025,Requested,Better price found,552.2,REF589751723
58976,303581,195526,21-11-2025,Refunded,,260.89,REF589763829
58977,654273,126871,25-04-2023,Refunded,Better price found,2275.46,REF589779225
58978,768837,51835,25-01-2025,Rejected,,1814.32,REF589785385
58979,736720,27985,22-11-2025,Refunded,Size/fit issue,2026.34,REF589797569
58980,655119,163716,15-03-2023,Refunded,Size/fit issue,1115.8,REF589801217
58981,611261,153902,14-03-2026,Refunded,Item damaged in transit,3840.22,REF589817735
58982,359303,90609,22-01-2025,Requested,Wrong item received,4340.95,REF589828668
58983,131409,75544,26-04-2024,Refunded,Size/fit issue,1629.38,REF589833839
58984,698085,15896,29-04-2025,Approved,Size/fit issue,542.22,REF589845719
58985,752190,91120,15-03-2025,Approved,Wrong item received,4088.25,REF589851141
58986,817823,135762,19-11-2024,Refunded,Defective item,8626.1,REF589868195
58987,525894,42206,22-05-2026,Approved,Better price found,5468.4,REF589876865
58988,462867,55339,16-07-2026,Approved,Wrong item received,1862.78,REF589889113
58989,430856,56399,04-09-2025,Approved,Better price found,3348.66,REF589896303
58990,821719,49659,05-09-2025,Requested,Item damaged in transit,4647.2,REF589908090
58991,711122,194438,06-03-2023,Refunded,Defective item,5849.7,REF589911035
58992,691717,38020,30-09-2023,Approved,Size/fit issue,7479.16,
58993,152755,71600,27-08-2025,Approved,Defective item,261.15,REF589931964
58994,633905,70631,07-05-2025,Approved,,2860.8,REF589948869
58995,228754,124874,18-04-2024,Requested,No longer needed,7726.1,REF589951100
58996,949678,60090,09-09-2025,Refunded,Item damaged in transit,973.46,REF589968882
58997,722652,91242,10-01-2025,Approved,Wrong item received,33.63,REF589977814
58998,564424,137869,03-02-2024,Refunded,,825.15,REF589986029
58999,82641,41710,01-05-2023,Requested,Wrong item received,8352.7,REF589999703
59000,480203,83692,02-05-2023,Approved,Defective item,9596.5,REF590007621
59001,857435,26651,23-01-2026,Requested,Wrong item received,5046.45,REF590016191
59002,854567,106322,22-03-2024,Refunded,No longer needed,5761.8,REF590024461
59003,255687,114246,08-07-2026,Refunded,Defective item,1076.17,REF590036779
59004,287692,155581,04-06-2024,Approved,,2878.84,REF590044259
59005,738078,37469,02-10-2025,Rejected,Size/fit issue,7885.2,REF590058717
59006,467854,11679,10-03-2025,Requested,No longer needed,7838.28,REF590065310
59007,305078,3717,03-05-2026,Refunded,Defective item,680.6,REF590078954
59008,943403,130685,31-12-2024,Requested,Size/fit issue,5118.05,REF590086514
59009,452828,107292,20-01-2026,Approved,Wrong item received,2032.98,REF590096315
59010,285403,83471,11-03-2026,Approved,Defective item,493.9,REF590104012
59011,613412,95467,16-07-2023,Refunded,Defective item,1609.02,REF590119301
59012,956329,149050,13-03-2024,Requested,Size/fit issue,3617.4,REF590123613
59013,953287,60418,15-04-2026,Refunded,Better price found,883.98,REF590135757
59014,966741,180993,01-06-2024,Rejected,No longer needed,7079,REF590148695
59015,835302,164136,25-09-2025,Requested,Size/fit issue,5038.45,REF590154126
59016,954181,36754,15-03-2023,Refunded,Wrong item received,3112.36,REF590169838
59017,615415,3575,18-03-2026,Refunded,Defective item,23,REF590172671
59018,562963,183239,11-05-2024,Refunded,Defective item,4686.21,REF590187108
59019,14238,36464,26-12-2023,Refunded,Wrong item received,5813.28,REF590198663
59020,847029,124211,23-07-2025,Approved,Defective item,385.93,REF590205965
59021,388644,65727,11-08-2025,Refunded,Wrong item received,9033.35,REF590217909
59022,525820,54405,20-04-2024,Approved,Defective item,6871.7,REF590225976
59023,778555,145787,29-09-2025,Refunded,Defective item,3512.43,REF590232603
59024,504262,32250,25-03-2023,Requested,Wrong item received,1203.45,REF590246536
59025,29817,153891,29-06-2023,Approved,Wrong item received,2914.28,REF590251499
59026,696058,184741,10-01-2025,Refunded,Wrong item received,1466.16,REF590262729
59027,751527,171444,05-01-2026,Approved,Item damaged in transit,5086.53,REF590274053
59028,63964,11202,14-03-2026,Refunded,Better price found,3089.48,REF590286874
59029,88782,6667,16-11-2023,Refunded,Wrong item received,2126.76,REF590297248
59030,436564,194184,27-12-2023,Refunded,Size/fit issue,4364.16,REF590303685
59031,384798,103073,17-09-2024,Rejected,Item damaged in transit,8269.2,REF590318687
59032,722767,88030,08-08-2024,Rejected,No longer needed,5807.67,REF590323440
59033,563617,84319,12-02-2026,Rejected,Defective item,2559.4,REF590333585
59034,253664,194208,08-01-2025,Rejected,Defective item,9493.7,REF590342390
59035,226959,113712,07-01-2024,Refunded,No longer needed,3249.96,REF590353598
59036,24133,163469,01-07-2026,Rejected,Better price found,2316.98,REF590362754
59037,683734,27727,14-04-2025,Approved,Size/fit issue,3735.7,REF590371814
59038,448666,108975,03-05-2023,Refunded,No longer needed,3729.26,REF590388625
59039,704503,162195,28-04-2024,Rejected,No longer needed,7728.32,REF590396645
59040,776297,112106,23-04-2023,Approved,Size/fit issue,81.96,REF590407790
59041,728630,119107,26-10-2025,Refunded,Item damaged in transit,2833.26,REF590411246
59042,879409,101214,08-05-2023,Refunded,Size/fit issue,82.45,REF590427255
59043,837516,123853,24-10-2023,Approved,Defective item,9098.35,REF590432480
59044,376586,102291,07-01-2024,Refunded,No longer needed,7273.8,REF590442369
59045,869357,78193,08-12-2025,Refunded,Size/fit issue,4508.4,REF590451909
59046,531571,47304,08-06-2025,Requested,Defective item,2184.84,REF590466859
59047,699324,86715,23-05-2023,Approved,No longer needed,1224.05,REF590472469
59048,262422,133021,11-09-2024,Refunded,Item damaged in transit,2605.38,REF590489902
59049,997293,28490,11-03-2026,Approved,Better price found,9223.25,REF590492367
59050,316172,72674,26-04-2024,Approved,Size/fit issue,1276.9,REF590501431
59051,80429,21898,09-04-2024,Refunded,Wrong item received,2462.12,REF590511900
59052,258702,50755,02-12-2025,Approved,Better price found,411.52,REF590523477
59053,356054,126695,30-06-2023,Refunded,Better price found,255.69,REF590536549
59054,887060,142172,22-06-2023,Refunded,Defective item,2234.86,REF590545929
59055,244374,92102,24-07-2026,Requested,Defective item,457.28,REF590556950
59056,156424,137268,07-08-2024,Refunded,Wrong item received,6206.3,REF590562584
59057,569207,120756,16-11-2023,Refunded,Wrong item received,3812.1,REF590579126
59058,917886,161951,30-03-2023,Approved,Item damaged in transit,804.8,REF590589120
59059,953823,163924,02-05-2024,Approved,No longer needed,3422.4,REF590595266
59060,300339,69245,23-04-2026,Refunded,Better price found,948.7,REF590601223
59061,790452,168992,18-12-2024,Refunded,No longer needed,3652.83,REF590612226
59062,906979,142818,08-08-2025,Refunded,Size/fit issue,8851.05,REF590628290
59063,279052,195936,17-07-2025,Approved,Size/fit issue,5411.64,REF590631776
59064,904986,13929,10-10-2023,Approved,Defective item,1377.98,REF590642286
59065,984146,23252,10-12-2024,Approved,Better price found,183.04,
59066,694163,40146,30-06-2025,Approved,Better price found,4473,REF590666180
59067,366380,52390,02-03-2024,Refunded,Defective item,1121.19,REF590671869
59068,60379,76786,05-07-2026,Refunded,Item damaged in transit,575.85,REF590688070
59069,585755,117593,24-03-2023,Approved,Wrong item received,7168.3,REF590698376
59070,736331,66122,22-05-2024,Requested,Wrong item received,761.5,REF590706124
59071,216770,13729,04-04-2024,Rejected,Defective item,1642.4,REF590718168
59072,151933,53163,12-09-2025,Approved,Size/fit issue,5702.46,REF590725817
59073,98301,139655,04-05-2023,Refunded,Better price found,1796.3,REF590733754
59074,267372,79620,15-05-2024,Refunded,Size/fit issue,1526.94,REF590744171
59075,936526,76448,14-11-2024,Refunded,Defective item,1492.95,REF590757922
59076,541635,108963,17-04-2026,Refunded,,1448.5,REF590761027
59077,733688,83599,15-12-2023,Approved,Better price found,134.24,REF590773907
59078,124264,198538,06-07-2026,Rejected,Better price found,7848.5,REF590783547
59079,914225,181426,13-09-2024,Refunded,Item damaged in transit,808.53,REF590796090
59080,78583,137212,29-01-2026,Approved,Size/fit issue,2487.84,REF590801164
59081,161718,35982,19-06-2025,Requested,Size/fit issue,1731.04,REF590819111
59082,459039,132306,10-03-2025,Rejected,Wrong item received,1992.74,REF590822810
59083,501009,30249,22-06-2026,Requested,Item damaged in transit,165.16,REF590838974
59084,729385,32872,11-01-2026,Rejected,Size/fit issue,6490.76,REF590845515
59085,370199,96946,31-08-2023,Approved,Wrong item received,6880.9,REF590856733
59086,501931,24448,23-06-2025,Refunded,Better price found,4840.08,REF590868023
59087,632243,105671,24-07-2024,Approved,Defective item,6222.52,REF590878747
59088,1765,37042,03-05-2025,Requested,No longer needed,4641.48,REF590881175
59089,399148,105213,17-11-2025,Refunded,Size/fit issue,7573.3,
59090,922686,187673,19-10-2025,Rejected,Defective item,4940,REF590908004
59091,224659,161699,12-05-2024,Approved,No longer needed,3568.05,REF590912943
59092,114109,49552,22-06-2024,Requested,Size/fit issue,1301.55,REF590922567
59093,285363,74524,26-05-2025,Requested,No longer needed,1899.78,REF590937207
59094,82656,108557,28-10-2025,Requested,Better price found,996.48,REF590949656
59095,926216,80851,14-07-2026,Refunded,Better price found,1299.45,REF590951345
59096,651280,21256,04-11-2023,Requested,Item damaged in transit,7837.36,REF590967428
59097,765332,85622,10-12-2025,Requested,No longer needed,333.75,REF590975988
59098,345717,136820,25-10-2023,Approved,Size/fit issue,9747.95,
59099,125064,59543,17-10-2025,Refunded,Size/fit issue,2099.4,REF590992335
59100,200043,96181,31-08-2023,Refunded,Item damaged in transit,427.92,REF591003884
59101,975182,2361,16-09-2024,Approved,Wrong item received,701.13,REF591011451
59102,750007,171608,14-07-2025,Refunded,Better price found,1721.48,REF591022517
59103,327954,149766,11-07-2023,Requested,,179,REF591035234
59104,515553,178153,14-04-2025,Approved,Better price found,449.67,REF591046839
59105,448123,112966,23-05-2024,Refunded,No longer needed,1265.68,REF591058570
59106,922147,143487,22-03-2026,Refunded,,1177.5,REF591062428
59107,707680,128914,07-04-2023,Refunded,Wrong item received,625.64,REF591072346
59108,839692,71534,09-01-2025,Approved,Item damaged in transit,5715.75,REF591086053
59109,773456,143204,31-03-2025,Refunded,Better price found,413.91,REF591095157
59110,379933,111274,29-01-2024,Refunded,Item damaged in transit,8005.8,REF591102630
59111,476318,82078,23-09-2023,Approved,Wrong item received,9563.9,REF591111510
59112,458417,88864,11-07-2025,Approved,Size/fit issue,1553.62,REF591122873
59113,966746,28752,15-04-2024,Requested,Item damaged in transit,1412.8,REF591134762
59114,274345,15666,27-07-2024,Refunded,Size/fit issue,3814.2,REF591141604
59115,482943,134935,03-06-2024,Requested,Defective item,1083,REF591158166
59116,392547,179167,22-07-2023,Refunded,Wrong item received,3725.48,REF591169818
59117,335127,124854,09-07-2024,Refunded,Better price found,1189.47,REF591174000
59118,525191,174110,04-06-2026,Refunded,Wrong item received,1492.82,REF591189087
59119,81659,98443,03-12-2025,Refunded,Size/fit issue,1344.14,REF591193976
59120,420510,28603,29-05-2025,Approved,Defective item,531.78,REF591204324
59121,500285,161762,12-05-2024,Requested,Defective item,2327.58,REF591218054
59122,686113,115022,05-09-2024,Approved,Wrong item received,3134.7,REF591225960
59123,336818,54383,25-12-2025,Rejected,No longer needed,3354.9,REF591239771
59124,121856,197092,19-04-2026,Refunded,No longer needed,5369.16,REF591246868
59125,155416,76241,17-06-2026,Refunded,Wrong item received,3155.4,REF591259342
59126,297972,99054,21-03-2026,Refunded,Wrong item received,6773.2,REF591265184
59127,755309,175849,23-01-2023,Requested,Size/fit issue,1335.52,REF591273861
59128,55027,101463,01-07-2024,Refunded,No longer needed,573.66,REF591288906
59129,339847,104270,17-10-2024,Refunded,Defective item,545.7,REF591293775
59130,979124,127797,24-01-2026,Approved,No longer needed,1585.75,REF591305984
59131,426963,85698,01-10-2023,Refunded,Item damaged in transit,6231.85,REF591312281
59132,604569,89917,11-03-2023,Refunded,Defective item,1096.59,REF591327508
59133,765662,101228,09-12-2025,Refunded,No longer needed,2541.45,REF591332816
59134,395083,111455,25-10-2025,Approved,Better price found,9817.15,REF591343134
59135,110736,164715,31-03-2025,Requested,Item damaged in transit,1319.6,REF591357238
59136,486207,189857,22-04-2023,Refunded,Wrong item received,4053.93,REF591361388
59137,108395,165294,02-05-2023,Refunded,No longer needed,3542.4,REF591374494
59138,256761,72887,12-01-2025,Refunded,Item damaged in transit,9282.5,REF591387645
59139,413669,107604,13-07-2024,Refunded,Wrong item received,2552.74,REF591394344
59140,63544,9980,25-04-2024,Refunded,Better price found,249.11,REF591404878
59141,372198,106061,05-05-2026,Approved,Size/fit issue,6447.05,REF591416874
59142,753375,151399,16-07-2023,Refunded,Wrong item received,2885.12,REF591427146
59143,769944,14245,28-03-2024,Refunded,Size/fit issue,190.6,REF591436930
59144,812747,51752,17-03-2025,Requested,,1236.45,REF591448861
59145,415869,46572,04-01-2024,Approved,Defective item,808.84,REF591456592
59146,69352,106820,02-04-2026,Refunded,Defective item,9894.35,REF591468299
59147,117117,80990,15-05-2025,Refunded,Defective item,2404.77,REF591475851
59148,674526,150176,31-03-2026,Rejected,No longer needed,1124.87,REF591485742
59149,378501,1300,01-02-2024,Refunded,Wrong item received,2087.05,REF591496635
59150,325077,48300,07-05-2025,Refunded,No longer needed,738.52,REF591501582
59151,211188,3620,07-11-2023,Requested,Defective item,1608.9,REF591517356
59152,782774,1919,12-08-2024,Refunded,Item damaged in transit,514.37,REF591525769
59153,680670,191582,05-10-2024,Requested,Item damaged in transit,2644.28,REF591539959
59154,145364,88920,11-08-2026,Requested,,1002,
59155,31539,30170,27-12-2023,Refunded,Size/fit issue,1266.72,REF591557745
59156,322044,154185,02-01-2024,Refunded,No longer needed,5782.95,REF591568684
59157,12184,114222,03-01-2026,Requested,Item damaged in transit,1124.62,REF591574064
59158,173969,79688,12-01-2026,Approved,Defective item,2850.45,REF591584006
59159,490039,14113,13-11-2024,Refunded,Better price found,793.12,REF591595366
59160,528562,172908,31-01-2023,Rejected,Defective item,1625.18,REF591609780
59161,486774,4959,18-11-2024,Refunded,Better price found,1931.96,REF591611263
59162,404298,139616,03-06-2026,Rejected,No longer needed,587.27,REF591622647
59163,516954,116426,08-10-2025,Rejected,Wrong item received,1364.07,REF591637866
59164,980445,91860,15-06-2024,Refunded,Wrong item received,1046.88,REF591645137
59165,156872,198282,11-06-2024,Approved,Item damaged in transit,3070.9,REF591655539
59166,652008,142859,27-03-2023,Approved,No longer needed,4693.74,REF591663650
59167,504453,197819,11-12-2025,Requested,Size/fit issue,6707,REF591679022
59168,821216,105899,11-10-2023,Refunded,Wrong item received,4518.57,
59169,216600,38462,30-03-2025,Approved,Wrong item received,4032.2,REF591696067
59170,84228,137328,24-08-2023,Refunded,Item damaged in transit,4332.99,REF591704662
59171,650482,17309,31-07-2024,Approved,Better price found,1809.78,REF591712772
59172,491256,7573,25-01-2024,Refunded,Wrong item received,5143.44,REF591721273
59173,551869,173614,07-08-2024,Approved,Wrong item received,3339.84,REF591736564
59174,575453,185527,07-05-2024,Refunded,Size/fit issue,5560.25,REF591747833
59175,129254,44508,27-10-2025,Refunded,Size/fit issue,2335.04,REF591757928
59176,800641,194733,18-12-2023,Rejected,Size/fit issue,2476.36,REF591763196
