purchase_order_id,supplier_id,warehouse_id,product_id,order_date,quantity,unit_cost,status,expected_delivery_date
50123,1344,7,21540,2024-07-12,173,320.93,Ordered,2024-08-17
50124,1475,1,6274,2024-05-06,173,400.98,Received,2024-06-17
50125,1032,22,10758,2024-08-24,4250,130.59,Cancelled,2024-09-16
50126,812,2,11934,2023-01-02,1800,352.36,Received,2023-01-09
50127,973,19,31258,2026-04-16,4638,701.11,Ordered,2026-05-14
50128,273,9,28781,2024-05-06,2185,1116.47,Ordered,2024-05-17
50129,1131,19,34562,2024-07-11,2769,91.76,Received,2024-07-30
50130,857,16,23995,2022-07-19,4899,190.76,In Transit,
50131,1360,2,24017,2023-05-20,4257,928.47,Received,2023-06-04
50132,1138,23,27741,2025-10-19,1271,891.75,Received,2025-11-15
50133,483,13,30187,2024-09-08,1396,431.21,In Transit,2024-10-06
50134,803,13,36716,2023-07-16,4664,693.19,In Transit,2023-07-21
50135,556,1,35330,2023-08-10,3516,400.91,Ordered,2023-09-21
50136,566,4,5950,2022-11-24,957,28.99,Ordered,
50137,1417,24,34611,2025-02-05,2932,575.25,Received,2025-02-19
50138,1024,15,449,2025-01-15,438,123.22,Received,2025-01-24
50139,1367,19,3709,2022-06-06,4926,408.42,In Transit,2022-07-14
50140,1261,15,16690,2023-07-10,2528,863.95,Received,2023-08-03
50141,388,22,1270,2024-01-06,4188,199.17,Received,2024-01-24
50142,368,6,36925,2022-12-08,1668,577.03,Received,2022-12-17
50143,434,25,16083,2025-04-13,112,940.95,Received,2025-04-20
50144,771,24,24231,2023-02-22,234,1152.74,Cancelled,2023-03-30
50145,1485,8,25562,2023-01-28,677,1140.21,Received,
50146,1098,11,9566,2023-09-11,2816,287.99,Ordered,2023-10-03
50147,1409,6,2120,2026-04-30,865,23.26,In Transit,2026-05-08
50148,1237,1,7714,2025-05-06,3445,330.96,Received,2025-06-17
50149,1298,22,11151,2025-03-02,2529,222.13,Received,2025-03-13
50150,305,7,26764,2024-12-09,3938,794.49,Ordered,2024-12-27
50151,138,2,28927,2023-09-28,65,516.68,Received,2023-10-15
50152,1253,18,22610,2024-07-18,1189,751.71,Received,2024-08-27
50153,1463,1,37835,2026-06-20,4671,618.43,Received,2026-07-22
50154,248,6,39271,2025-03-31,2716,708.18,Received,2025-04-05
50155,550,7,1970,2024-04-23,3768,835.63,Received,2024-05-25
50156,994,20,2755,2026-04-19,3823,499.77,In Transit,2026-05-09
50157,876,21,637,2022-08-07,1744,324.39,Received,2022-09-06
50158,1438,20,27016,2023-04-28,3330,66.51,Received,2023-05-13
50159,715,21,9885,2023-10-11,4260,1050.07,Received,2023-11-23
50160,1011,3,33126,2022-11-07,2173,586.0,Received,2022-12-02
50161,1033,5,10326,2026-02-01,1547,148.01,Received,2026-02-11
50162,506,13,20038,2024-08-02,1944,781.32,In Transit,
50163,873,10,11928,2023-08-04,2711,175.53,Received,2023-09-17
50164,1497,14,25738,2022-08-23,4377,1101.58,Ordered,2022-09-01
50165,39,20,5674,2023-05-28,2406,524.0,Ordered,2023-07-05
50166,982,25,6123,2022-07-15,645,575.48,Received,2022-08-13
50167,338,8,20619,2026-07-06,3264,161.53,Received,2026-08-16
50168,1024,23,22283,2024-11-04,4209,321.44,In Transit,2024-11-30
50169,22,6,33859,2026-01-15,4187,441.36,In Transit,2026-02-04
50170,7,11,30391,2024-12-15,4018,142.39,In Transit,2025-01-06
50171,1494,3,15549,2022-09-28,2272,1025.96,Ordered,2022-10-08
50172,1403,2,38722,2026-07-04,4024,243.18,Received,2026-08-14
50173,924,7,30108,2024-07-17,2851,1084.42,Received,2024-07-27
50174,998,7,2565,2022-09-18,1109,401.54,Received,2022-09-26
50175,566,2,15527,2023-11-20,2437,532.02,In Transit,2023-12-10
50176,1114,25,3919,2024-08-29,4855,281.0,Received,2024-09-15
50177,140,5,39402,2025-02-28,3804,1332.2,Received,
50178,478,5,3331,2025-08-05,2206,1163.1,Received,
50179,752,12,30806,2025-11-22,4976,1015.24,Received,2025-12-13
50180,910,8,37600,2026-03-30,4124,553.56,Received,2026-04-25
50181,227,7,29922,2025-09-20,3755,567.61,Received,2025-10-17
50182,1272,11,39621,2022-07-09,2796,432.9,Received,2022-08-11
50183,475,24,21910,2023-11-18,1025,1274.0,Ordered,
50184,1144,24,947,2023-10-10,4761,408.66,Received,2023-10-22
50185,922,1,31964,2023-11-14,3105,1019.92,Ordered,2023-12-27
50186,736,11,24910,2024-05-21,2834,985.9,Ordered,2024-05-31
50187,109,10,24145,2025-01-23,1040,119.38,In Transit,2025-02-26
50188,1216,12,29889,2026-03-04,2202,1169.56,Received,2026-03-09
50189,190,12,17470,2022-06-24,2139,13.25,Received,2022-08-07
50190,450,2,8704,2024-06-25,4502,951.96,Ordered,
50191,974,1,20147,2022-06-14,431,367.14,Received,2022-06-22
50192,695,18,5626,2025-08-22,1109,406.68,In Transit,
50193,752,18,30205,2025-03-05,2865,300.38,Received,2025-03-14
50194,1067,13,17341,2023-10-27,3756,635.71,Received,2023-12-02
50195,179,14,13351,2023-12-30,1288,543.77,In Transit,2024-01-28
50196,1478,16,5329,2025-09-03,3218,564.51,Ordered,2025-10-07
50197,860,23,33429,2026-05-10,4974,263.86,Received,2026-05-21
50198,519,25,15277,2025-12-06,4713,698.75,Ordered,2025-12-20
50199,167,21,37020,2025-04-06,2954,543.2,Received,2025-04-14
50200,1147,13,6154,2026-07-03,4795,1275.79,Received,2026-07-15
50201,1268,10,33323,2026-03-31,1667,300.52,Received,2026-05-02
50202,284,8,28850,2023-12-02,1612,649.82,In Transit,2023-12-09
50203,245,20,14466,2026-06-09,3557,294.45,Received,2026-06-28
50204,1363,25,30763,2022-11-18,2564,313.17,Ordered,2022-12-05
50205,214,15,13382,2026-02-20,2417,618.98,Received,2026-03-06
50206,1088,20,28304,2026-03-06,3531,348.06,Received,2026-03-14
50207,151,8,25504,2024-07-15,152,673.46,Ordered,2024-08-18
50208,67,21,6308,2022-10-29,1435,69.07,Ordered,2022-11-22
50209,827,18,14284,2023-11-13,3142,354.99,Received,2023-12-24
50210,679,21,9142,2026-06-30,1598,690.36,Received,2026-08-04
50211,1303,15,18670,2023-10-29,3045,189.5,In Transit,2023-11-27
50212,813,8,37765,2024-08-18,3871,466.38,In Transit,2024-09-02
50213,152,12,33089,2024-07-27,3321,676.52,In Transit,2024-08-16
50214,671,18,38508,2024-06-07,4920,1170.75,Cancelled,
50215,341,17,31362,2025-01-09,1498,797.73,Ordered,2025-02-02
50216,1267,6,2201,2023-10-29,2071,205.17,Received,2023-11-13
50217,1349,5,13512,2023-03-06,1515,487.44,Received,2023-04-08
50218,594,14,39916,2025-11-21,4367,400.88,In Transit,2025-12-17
50219,82,7,12114,2024-11-25,2101,1052.81,Received,2024-12-16
50220,299,11,1435,2022-12-26,1032,661.81,Received,2023-01-26
50221,682,8,10137,2025-01-10,4840,479.29,Ordered,2025-01-24
50222,429,23,12960,2023-11-28,305,109.63,Received,2023-12-31
50223,1247,16,28363,2026-07-26,1791,279.97,In Transit,2026-08-11
50224,1049,8,28940,2025-11-24,4803,822.19,In Transit,2025-12-19
50225,349,15,27009,2024-04-18,3256,727.93,Ordered,2024-05-22
50226,156,3,6881,2024-01-15,3400,1052.26,Received,2024-02-10
50227,709,7,37867,2022-08-07,2395,63.01,Received,2022-08-25
50228,497,23,35607,2025-07-09,3336,468.83,Received,2025-08-12
50229,1405,8,27607,2026-04-29,2004,1190.31,In Transit,
50230,628,13,22752,2022-10-12,2561,851.97,Received,2022-10-19
50231,1310,23,34581,2025-01-31,3713,80.8,In Transit,
50232,261,10,39680,2025-08-06,4104,385.79,Received,2025-09-09
50233,1306,11,12142,2022-07-16,812,84.72,Ordered,2022-08-29
50234,172,7,20375,2022-11-17,2069,609.97,Ordered,2022-12-15
50235,44,22,3286,2023-02-17,3133,554.0,Ordered,2023-02-25
50236,545,14,3247,2023-09-29,3532,672.39,Received,2023-10-07
50237,21,19,32066,2024-11-27,1500,1078.78,Cancelled,2025-01-04
50238,290,23,31102,2024-09-06,4597,696.7,Ordered,2024-09-13
50239,1392,19,7470,2023-11-15,800,101.85,Received,2023-11-26
50240,1156,11,18849,2023-08-11,1337,653.72,In Transit,2023-09-09
50241,499,15,34998,2025-10-18,2878,890.48,In Transit,2025-10-26
50242,890,2,27097,2024-03-27,2713,830.81,Received,2024-04-02
50243,1401,20,8618,2024-04-24,148,57.25,Received,2024-05-07
50244,257,16,1281,2025-04-23,2310,446.25,Received,
50245,199,15,13921,2025-06-28,2431,68.8,In Transit,2025-08-01
50246,1257,7,5122,2023-09-24,851,712.24,Received,2023-10-11
50247,704,12,30103,2026-06-25,3836,476.63,Received,2026-07-10
50248,1201,11,9200,2025-11-03,270,530.73,In Transit,2025-11-14
50249,316,21,26590,2025-07-11,2020,308.26,In Transit,2025-07-21
50250,1107,25,36293,2025-11-18,773,50.17,Received,2025-12-02
50251,1374,24,9735,2026-03-29,4569,188.77,In Transit,2026-04-07
50252,737,11,29179,2025-04-28,1178,982.05,Received,2025-05-24
50253,780,9,16399,2025-05-17,1115,424.96,Ordered,2025-05-31
50254,462,14,4826,2025-01-18,676,621.52,Ordered,2025-02-15
50255,882,20,13163,2023-11-29,4951,575.58,Received,2024-01-07
50256,607,9,39704,2026-03-27,1058,423.8,In Transit,
50257,947,11,26325,2025-12-04,598,613.6,Cancelled,2025-12-25
50258,28,1,5807,2024-02-03,1044,115.51,Received,
50259,947,24,28719,2024-04-28,898,413.08,Ordered,2024-05-05
50260,965,8,10273,2025-03-10,1203,551.51,Received,2025-03-21
50261,128,8,35414,2026-06-27,1623,431.27,In Transit,
50262,1405,7,39689,2026-01-05,4853,689.34,Received,2026-01-11
50263,941,16,36874,2024-01-14,3731,603.86,In Transit,2024-02-17
50264,465,7,26790,2026-04-19,1572,699.45,Ordered,2026-05-07
50265,978,9,3419,2023-11-05,2150,569.56,Received,2023-11-13
50266,327,3,17800,2023-08-27,4010,1043.13,Received,2023-09-12
50267,864,19,36371,2023-09-02,3999,63.35,Received,2023-09-23
50268,785,3,15722,2023-06-07,4145,31.18,Received,2023-06-17
50269,209,21,28726,2025-08-05,2345,200.84,Received,
50270,1163,4,352,2022-10-24,1372,1154.69,Ordered,2022-11-21
50271,43,16,29264,2023-10-21,2705,855.59,Received,2023-11-22
50272,1294,16,35311,2023-08-20,3762,216.11,In Transit,2023-08-30
50273,1465,18,15387,2024-01-08,540,737.39,In Transit,2024-02-08
50274,1237,3,12870,2023-02-04,4774,379.48,Ordered,2023-03-10
50275,1146,8,1022,2024-07-23,1963,728.81,Ordered,2024-08-26
50276,637,6,24733,2023-02-18,1977,420.54,Received,2023-03-19
50277,1478,23,25879,2023-01-17,556,399.61,In Transit,2023-02-13
50278,1237,24,12832,2026-04-01,1293,187.47,Ordered,2026-04-11
50279,220,14,28880,2024-04-13,4532,631.16,Cancelled,2024-05-15
50280,847,20,27152,2023-10-19,583,530.67,Ordered,2023-10-30
50281,26,2,7615,2026-03-31,3503,592.6,Ordered,2026-04-13
50282,196,9,36419,2023-01-09,346,722.92,Received,2023-02-15
50283,1097,12,1184,2025-01-21,3670,513.61,Received,2025-02-27
50284,1381,14,1832,2025-08-23,447,649.58,Ordered,
50285,791,17,928,2024-12-13,2927,486.45,Ordered,2025-01-08
50286,300,11,39098,2022-10-19,4300,343.79,Received,2022-11-13
50287,1090,7,29735,2024-08-09,1618,402.36,Cancelled,2024-08-28
50288,400,6,36224,2026-05-05,3564,29.26,Received,2026-06-16
50289,1462,12,29389,2024-06-15,1231,342.48,In Transit,2024-06-21
50290,994,7,10037,2023-04-27,952,1048.54,Received,2023-05-12
50291,62,24,6586,2026-03-31,2364,470.59,Ordered,2026-05-01
50292,197,15,37216,2025-05-16,3183,1014.98,In Transit,2025-06-14
50293,1118,10,34203,2023-03-20,3433,775.18,Cancelled,2023-04-15
50294,532,6,892,2023-06-16,1335,279.82,Ordered,2023-07-12
50295,208,8,21153,2025-06-25,3206,260.34,Received,
50296,770,24,27466,2026-02-13,3250,1147.41,Received,2026-02-26
50297,411,12,34963,2023-02-17,2274,210.26,Received,2023-03-14
50298,524,20,17498,2023-08-17,1603,592.85,Received,2023-09-29
50299,377,1,1636,2023-10-09,2886,817.57,Received,2023-11-19
50300,784,7,14186,2025-08-26,1600,717.42,In Transit,2025-10-01
50301,1130,2,7589,2024-06-08,2316,969.39,In Transit,2024-06-20
50302,950,13,24506,2023-03-30,3603,755.11,Received,2023-04-28
50303,1299,5,36692,2023-12-03,2253,997.79,Received,2024-01-01
50304,1179,4,37751,2025-11-08,1624,653.16,In Transit,2025-11-30
50305,482,5,26117,2024-11-26,275,562.19,Received,2024-12-23
50306,300,14,11049,2022-07-21,3381,623.68,In Transit,2022-08-16
50307,1383,2,26127,2026-04-12,3454,800.71,Received,2026-05-15
50308,1415,23,38816,2024-04-06,3417,985.44,Received,2024-05-09
50309,1080,9,8627,2026-04-16,1972,619.43,Received,2026-05-01
50310,1143,23,38392,2023-05-10,3809,718.45,Ordered,2023-05-27
50311,766,20,12316,2022-11-29,3911,1056.78,Received,2022-12-26
50312,729,23,33847,2025-11-18,1212,301.41,Received,2025-12-15
50313,1290,16,26391,2022-09-18,2975,583.42,Received,2022-09-24
50314,7,7,36329,2024-11-03,4902,36.46,Cancelled,2024-11-23
50315,570,9,4355,2023-02-24,2477,928.74,In Transit,2023-03-04
50316,662,4,30516,2024-02-28,1084,596.02,Received,2024-03-20
50317,708,12,4536,2025-08-24,182,500.35,In Transit,2025-09-12
50318,1210,21,13879,2025-05-27,469,321.38,Received,2025-06-13
50319,1360,22,6512,2025-12-07,4962,769.74,In Transit,2026-01-08
50320,933,9,18784,2024-05-26,1753,709.59,Received,2024-06-13
50321,356,7,21435,2026-05-05,968,661.4,Received,2026-05-20
50322,1151,23,11455,2026-07-29,3387,24.36,Cancelled,2026-09-03
50323,1262,15,31112,2023-09-24,1481,41.09,Received,2023-10-25
50324,1461,2,23349,2024-03-20,4018,843.25,Received,2024-04-08
50325,1086,1,33141,2026-03-01,2316,640.35,In Transit,2026-04-05
50326,117,10,13424,2022-08-24,2467,675.21,Cancelled,2022-10-04
50327,1384,12,14684,2026-06-28,4932,918.51,Cancelled,2026-08-10
50328,219,5,27039,2024-08-30,3327,439.41,Received,2024-09-15
50329,595,6,5029,2022-06-27,4051,757.46,In Transit,2022-07-09
50330,156,19,26773,2024-04-09,2296,748.16,In Transit,2024-04-25
50331,784,15,1807,2025-02-13,3922,213.7,In Transit,2025-03-08
50332,579,12,23019,2024-10-06,2637,1273.81,Received,2024-11-01
50333,176,24,2753,2022-07-07,2625,802.55,Received,2022-07-16
50334,978,1,14170,2023-06-03,408,601.81,Received,2023-06-27
50335,188,9,21575,2025-08-18,2043,719.77,Ordered,2025-09-12
50336,787,5,24625,2024-07-10,1235,371.22,Received,
50337,901,7,4388,2022-07-28,3495,71.75,In Transit,2022-09-01
50338,674,21,14228,2022-09-17,4631,750.25,Ordered,2022-10-01
50339,203,7,10434,2023-05-30,898,677.89,Ordered,
50340,1435,24,14162,2022-08-17,320,33.84,Received,2022-08-22
50341,55,22,11440,2026-07-28,3677,322.85,Received,2026-09-10
50342,1302,1,37362,2026-02-20,2309,932.92,Ordered,2026-03-17
50343,983,3,36790,2024-08-04,4847,117.39,Received,2024-08-26
50344,96,14,22692,2022-06-24,2620,1103.07,Received,2022-07-19
50345,1121,1,20565,2024-10-30,938,297.47,Ordered,2024-11-28
50346,370,4,8994,2023-09-02,3071,88.16,Ordered,2023-09-07
50347,1492,16,7166,2023-04-25,1734,1087.53,Received,2023-05-11
50348,718,5,38991,2026-03-07,3089,305.73,Received,2026-04-04
50349,730,18,17798,2023-10-11,215,549.98,Received,2023-11-23
50350,1330,18,36958,2023-10-11,4253,1177.32,Received,2023-10-18
50351,555,13,8232,2025-09-06,4804,114.68,In Transit,2025-10-08
50352,1484,17,24659,2023-04-11,3170,34.87,Received,2023-05-13
50353,1164,20,31690,2026-04-24,2922,1018.88,Received,2026-05-10
50354,1463,13,16319,2025-10-26,2021,149.22,In Transit,2025-11-23
50355,1235,20,14390,2024-03-27,356,1199.4,Received,2024-05-08
50356,929,21,4574,2026-05-19,3060,341.58,In Transit,2026-06-10
50357,89,20,10024,2026-04-15,3782,82.84,Cancelled,2026-05-29
50358,1332,4,29231,2024-05-09,4399,676.32,Ordered,2024-05-16
50359,165,24,7775,2023-04-30,4496,432.25,Received,2023-06-10
50360,579,11,29365,2023-11-25,1098,410.95,Received,2023-12-10
50361,249,2,18707,2023-12-16,2052,365.47,In Transit,2024-01-24
50362,19,13,28775,2025-10-21,4977,157.09,In Transit,2025-11-16
50363,126,17,20683,2025-10-30,3772,270.23,Ordered,2025-11-20
50364,1216,1,15705,2025-04-21,1333,515.28,Received,2025-04-30
50365,1136,5,15825,2022-06-27,4607,344.61,Received,2022-07-03
50366,825,5,22580,2024-09-16,3178,441.97,Cancelled,2024-10-20
50367,1309,10,23389,2024-04-16,2837,662.41,Ordered,2024-05-15
50368,1197,4,26261,2025-07-16,1114,396.82,Received,2025-07-27
50369,212,18,8665,2022-09-15,1052,447.92,Ordered,2022-09-25
50370,241,23,33191,2022-06-27,2250,592.33,Received,2022-07-26
50371,894,7,13151,2024-07-04,692,191.52,In Transit,2024-08-10
50372,1085,6,33641,2025-07-14,3745,111.19,In Transit,
50373,393,12,15388,2026-03-25,4231,571.51,Received,2026-05-02
50374,1382,15,10786,2023-07-12,4475,1003.82,Cancelled,2023-07-17
50375,1371,12,8044,2026-01-02,3312,1261.0,Received,2026-01-28
50376,940,1,13387,2023-10-29,2920,676.7,Received,2023-12-05
50377,807,8,16862,2024-02-07,3777,883.95,Received,2024-03-19
50378,287,21,36241,2023-02-22,1639,222.12,Received,2023-03-16
50379,57,17,15571,2022-12-27,2009,1107.2,Ordered,2023-02-06
50380,1302,16,37964,2026-05-01,1135,198.03,Ordered,2026-05-19
50381,1364,10,4697,2025-03-22,3924,398.26,Received,2025-04-09
50382,240,10,26621,2022-08-03,3142,381.25,In Transit,2022-08-20
50383,831,25,14041,2025-02-06,107,307.98,In Transit,2025-03-09
50384,144,1,18692,2025-09-16,4319,125.23,Received,2025-09-26
50385,746,18,3958,2024-10-03,674,193.77,Received,2024-10-20
50386,1443,7,36627,2022-10-18,4416,275.5,Received,2022-11-29
50387,1463,2,34221,2022-09-24,561,875.71,Received,2022-10-17
50388,28,20,13360,2022-12-07,135,459.63,Received,
50389,647,25,22143,2025-09-11,1611,460.68,Received,2025-10-06
50390,1312,6,15225,2025-06-09,4574,15.83,Received,2025-06-14
50391,1047,19,18916,2024-03-24,743,711.22,Received,2024-04-03
50392,975,22,33763,2022-06-01,1993,33.26,Ordered,2022-06-08
50393,494,23,4942,2026-02-19,367,894.92,Ordered,2026-03-22
50394,1057,9,8312,2024-01-04,4279,80.51,Received,2024-01-30
50395,1040,13,30190,2026-02-07,842,425.44,Received,2026-03-12
50396,504,23,37139,2025-05-24,4690,748.34,Ordered,2025-06-02
50397,261,23,9250,2023-10-28,4779,860.92,In Transit,2023-11-11
50398,1178,19,10861,2025-08-07,3177,734.76,In Transit,2025-09-19
50399,425,17,27312,2024-01-24,463,273.1,Received,2024-01-31
50400,971,19,24979,2026-07-02,3540,598.33,Ordered,2026-07-09
50401,272,24,30083,2022-06-02,626,925.71,Received,2022-07-03
50402,1077,11,10955,2024-04-24,4357,158.34,Ordered,2024-05-17
50403,986,10,5729,2023-07-13,4840,29.96,Received,2023-08-10
50404,1109,19,1642,2024-08-28,4074,504.26,In Transit,2024-10-02
50405,302,9,6219,2024-07-22,579,293.76,Ordered,2024-08-29
50406,4,8,19456,2023-09-13,2850,767.5,Received,2023-10-19
50407,1024,20,27938,2026-03-26,2989,162.73,Received,2026-04-07
50408,302,24,30933,2025-09-06,2886,532.21,Received,2025-09-29
50409,1390,10,12980,2024-11-06,1533,485.52,In Transit,2024-12-10
50410,1098,21,415,2024-01-14,3512,522.8,Received,
50411,171,2,8034,2022-08-28,2555,387.63,Received,2022-09-03
50412,1236,10,23504,2022-08-15,549,1017.02,In Transit,2022-09-06
50413,378,2,21570,2024-12-06,346,881.84,In Transit,2025-01-01
50414,958,21,26802,2026-05-06,598,373.43,In Transit,2026-06-10
50415,1102,22,13724,2022-08-28,2699,480.63,Received,2022-09-11
50416,38,5,39030,2026-02-27,1677,672.82,Received,2026-03-10
50417,1051,5,36490,2022-12-30,3903,484.2,Received,2023-02-04
50418,464,13,35839,2024-03-06,2365,303.44,Ordered,2024-04-03
50419,622,21,37342,2023-01-21,2556,297.86,In Transit,2023-01-28
50420,948,9,4508,2024-01-12,2708,334.51,Received,2024-02-15
50421,577,19,32218,2022-07-04,1317,681.78,Ordered,2022-08-09
50422,937,7,26767,2023-06-21,196,636.03,Ordered,2023-06-27
50423,628,20,37039,2025-10-27,2734,42.81,Ordered,2025-11-18
50424,991,6,31270,2023-01-18,850,399.32,Ordered,2023-01-26
50425,1078,11,37958,2024-07-01,3914,41.88,Received,2024-07-10
50426,653,25,20432,2022-08-09,4649,572.81,In Transit,2022-08-23
50427,689,18,28527,2025-05-13,3925,1269.53,In Transit,2025-05-25
50428,545,23,15110,2025-01-24,3820,792.03,Ordered,2025-02-16
50429,107,6,18595,2024-08-03,224,401.0,Ordered,
50430,368,1,14657,2025-06-16,3007,589.71,Received,2025-07-12
50431,288,17,21114,2023-02-15,2823,346.22,Received,2023-03-12
50432,1418,12,39958,2023-11-28,2200,617.86,Received,2024-01-11
50433,1189,4,36297,2025-04-26,769,1267.98,Received,2025-05-07
50434,1204,6,19423,2024-09-03,3118,176.56,Received,
50435,889,8,11490,2026-04-10,755,740.84,In Transit,2026-05-01
50436,252,22,13103,2025-03-05,4628,479.52,Ordered,2025-04-03
50437,293,19,15487,2023-07-27,3812,69.79,Received,2023-08-13
50438,859,23,7478,2023-07-29,3622,612.76,In Transit,2023-08-28
50439,893,17,4963,2026-01-13,3696,565.96,Received,2026-02-07
50440,98,5,27699,2025-12-08,2708,1112.52,Received,2025-12-24
50441,1447,21,20167,2025-11-23,4110,266.52,In Transit,2025-12-11
50442,1310,21,26810,2022-11-25,1285,1187.77,In Transit,2022-12-18
50443,1342,5,16880,2025-01-24,545,260.33,Ordered,2025-02-27
50444,577,9,13763,2026-05-19,2951,202.02,Received,2026-05-27
50445,786,11,29162,2023-04-19,4331,1001.6,Received,2023-05-26
50446,102,4,7010,2025-10-24,3932,595.44,Ordered,2025-11-20
50447,196,22,37752,2022-11-16,3457,70.88,Received,2022-12-29
50448,542,6,9786,2022-10-01,2722,560.68,Received,2022-10-24
50449,947,22,39036,2025-09-29,4948,403.91,In Transit,2025-11-09
50450,166,8,127,2026-03-28,1460,170.94,Cancelled,2026-04-22
50451,684,23,24501,2025-02-17,3029,551.22,Received,2025-04-01
50452,148,10,7573,2025-06-20,4330,769.6,Received,2025-07-29
50453,288,7,24768,2022-08-12,1107,90.71,Received,2022-08-21
50454,1201,24,39493,2025-07-19,1860,1343.57,Received,2025-08-18
50455,560,11,17230,2025-03-27,4823,210.42,In Transit,2025-05-06
50456,98,23,30729,2023-11-25,1491,753.56,Received,
50457,856,5,33111,2022-10-15,416,530.21,Received,
50458,1153,3,39419,2023-01-03,3127,1020.59,Received,2023-01-17
50459,448,22,19493,2025-08-22,4393,678.44,Ordered,2025-09-27
50460,26,16,38833,2024-06-15,2208,10.61,Ordered,2024-06-25
50461,872,17,18838,2026-03-09,1265,622.41,Received,2026-04-15
50462,1286,20,17181,2024-09-12,2597,547.71,Received,2024-10-08
